# # x, density, velocity, pressure, alpha at t = 0.2.
7.250000000000000888e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.275000000000000355e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.299999999999999822e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.324999999999999289e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.350000000000000977e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.375000000000000444e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.399999999999999911e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.424999999999999378e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.450000000000001066e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.475000000000000533e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.500000000000000000e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.524999999999999467e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.550000000000001155e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.575000000000000622e-01 1.138023433030183940e+00 4.902651156586698700e-01 1.844048477132960162e+00 1.000000000000000000e+00
7.600000000000000089e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.624999999999999556e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.650000000000001243e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.675000000000000711e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.700000000000000178e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.724999999999999645e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.750000000000001332e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.775000000000000799e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.800000000000000266e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.824999999999999734e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.850000000000001421e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.875000000000000888e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.900000000000000355e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.924999999999999822e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.949999999999999289e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
7.975000000000000977e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.000000000000000444e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.024999999999998801e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.049999999999999378e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.075000000000001066e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.100000000000000533e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.125000000000000000e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.149999999999999467e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.175000000000001155e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.199999999999999512e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.225000000000000089e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.249999999999998446e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.275000000000001243e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.300000000000000711e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.325000000000000178e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.349999999999999645e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.375000000000000222e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.400000000000000799e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.424999999999999156e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.449999999999999734e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.475000000000001421e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.500000000000000888e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.525000000000000355e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.549999999999999822e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.574999999999999289e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.599999999999999867e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.625000000000000444e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.649999999999998801e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.674999999999999378e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.700000000000001066e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.725000000000000533e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.750000000000000000e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.774999999999999467e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.800000000000001155e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.824999999999999512e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.850000000000000089e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.874999999999998446e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.900000000000001243e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.925000000000000711e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.950000000000000178e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
8.974999999999999645e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.000000000000000222e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.025000000000000799e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.049999999999999156e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.074999999999999734e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.100000000000001421e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.125000000000000888e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.150000000000000355e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.174999999999999822e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.199999999999999289e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.224999999999999867e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.250000000000000444e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.274999999999998801e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.299999999999999378e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.325000000000001066e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.350000000000000533e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.375000000000000000e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.399999999999999467e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.425000000000001155e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.449999999999999512e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.475000000000000089e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.499999999999998446e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.525000000000001243e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.550000000000000711e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.575000000000000178e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.599999999999999645e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.625000000000000222e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.650000000000000799e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.674999999999999156e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.699999999999999734e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.725000000000001421e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.750000000000000888e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.775000000000000355e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.799999999999999822e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.825000000000001510e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.849999999999999867e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.875000000000000444e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.899999999999998801e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.924999999999999378e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.950000000000001066e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
9.975000000000000533e-01 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
1.000000000000000000e+00 9.909999999999999920e-01 0.000000000000000000e+00 3.059000000000000087e-04 1.000000000000000000e+00
